timestamp,event_id,level,source,computer,user,opcode,task_category,process_id,process_name,detail,cpu_usage,mem_usage,network_io,integrity_level,is_signed,label
2026-04-01 22:49:12,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,3638,explorer.exe,System Check,0.2493347852111434,188,0.1,Medium,1,normal
2026-04-01 22:49:13,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,9894,powershell.exe,System Check,2.8147469805322802,57,0.1,Medium,1,normal
2026-04-01 22:49:14,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,5649,services.exe,System Check,1.060051348274215,88,0.1,Medium,1,normal
2026-04-01 22:49:15,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,867,services.exe,System Check,2.37879771373541,40,0.1,Medium,1,normal
2026-04-01 22:49:16,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Admin,Logon,Logon,4632,services.exe,System Check,0.20196417703490938,199,0.1,Medium,1,normal
2026-04-01 22:49:17,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,9272,lsass.exe,System Check,0.7848622315270709,114,0.1,Medium,1,normal
2026-04-01 22:49:18,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Admin,Logon,Logon,9774,services.exe,System Check,2.56218378107,46,0.1,Medium,1,normal
2026-04-01 22:49:19,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Admin,Logon,Logon,7910,services.exe,System Check,2.9352871904451066,126,0.1,Medium,1,normal
2026-04-01 22:49:20,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\User1,Logon,Logon,1964,powershell.exe,System Check,2.62317836026097,62,0.1,Medium,1,normal
2026-04-01 22:49:21,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,8023,powershell.exe,System Check,2.3280177520093837,58,0.1,Medium,1,normal
2026-04-01 22:49:22,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,2178,lsass.exe,System Check,1.1687658969309507,85,0.1,Medium,1,normal
2026-04-01 22:49:23,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,6866,powershell.exe,System Check,3.4089447955454046,164,0.1,Medium,1,normal
2026-04-01 22:49:24,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,3719,svchost.exe,System Check,3.31578535817441,123,0.1,Medium,1,normal
2026-04-01 22:49:25,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,8291,services.exe,System Check,2.7389713675503136,108,0.1,Medium,1,normal
2026-04-01 22:49:26,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\User1,Logon,Logon,1414,powershell.exe,System Check,2.0848574327506637,144,0.1,Medium,1,normal
2026-04-01 22:49:27,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,1915,svchost.exe,System Check,1.908482525882513,136,0.1,Medium,1,normal
2026-04-01 22:49:28,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,9481,explorer.exe,System Check,1.343071997258812,83,0.1,Medium,1,normal
2026-04-01 22:49:29,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,8470,lsass.exe,System Check,3.7660007677508656,193,0.1,Medium,1,normal
2026-04-01 22:49:30,4624,Information,Security,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,1570,svchost.exe,System Check,3.4157860061168788,164,0.1,Medium,1,normal
2026-04-01 22:49:31,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,6956,svchost.exe,System Check,2.8945445202629316,49,0.1,Medium,1,normal
2026-04-01 22:49:32,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,8809,powershell.exe,System Check,0.9227263968448148,123,0.1,Medium,1,normal
2026-04-01 22:49:33,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,1118,lsass.exe,System Check,2.1250089219337416,166,0.1,Medium,1,normal
2026-04-01 22:49:34,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,9488,explorer.exe,System Check,1.5329653352941806,156,0.1,Medium,1,normal
2026-04-01 22:49:35,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,647,explorer.exe,System Check,0.7252555646095783,194,0.1,Medium,1,normal
2026-04-01 22:49:36,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,7286,explorer.exe,System Check,1.685135852639613,135,0.1,Medium,1,normal
2026-04-01 22:49:37,4624,Information,Security,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,7069,explorer.exe,System Check,1.4646332013078718,50,0.1,Medium,1,normal
2026-04-01 22:49:38,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\User1,Logon,Logon,2771,svchost.exe,System Check,3.0950354708604753,71,0.1,Medium,1,normal
2026-04-01 22:49:39,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,5430,svchost.exe,System Check,2.7282768971821185,175,0.1,Medium,1,normal
2026-04-01 22:49:40,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,4894,services.exe,System Check,0.1218599126122905,142,0.1,Medium,1,normal
2026-04-01 22:49:41,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Admin,Logon,Logon,2037,services.exe,System Check,2.596935261312203,68,0.1,Medium,1,normal
2026-04-01 22:49:42,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,1547,powershell.exe,System Check,3.6820815778761427,197,0.1,Medium,1,normal
2026-04-01 22:49:43,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,7659,services.exe,System Check,2.1944669135579056,187,0.1,Medium,1,normal
2026-04-01 22:49:44,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,6239,lsass.exe,System Check,1.3966914883483306,67,0.1,Medium,1,normal
2026-04-01 22:49:45,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,509,powershell.exe,System Check,1.1800467039113898,46,0.1,Medium,1,normal
2026-04-01 22:49:46,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Admin,Logon,Logon,2038,lsass.exe,System Check,3.856349167044609,135,0.1,Medium,1,normal
2026-04-01 22:49:47,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,7600,powershell.exe,System Check,3.671166138043863,192,0.1,Medium,1,normal
2026-04-01 22:49:48,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,1621,services.exe,System Check,1.5775274229643692,127,0.1,Medium,1,normal
2026-04-01 22:49:49,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,4580,powershell.exe,System Check,3.3993346137184144,77,0.1,Medium,1,normal
2026-04-01 22:49:50,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\User1,Logon,Logon,2373,services.exe,System Check,1.7857913700165202,167,0.1,Medium,1,normal
2026-04-01 22:49:51,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,1934,explorer.exe,System Check,2.158047791922439,148,0.1,Medium,1,normal
2026-04-01 22:49:52,4624,Information,Security,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,7034,explorer.exe,System Check,2.42573391829015,91,0.1,Medium,1,normal
2026-04-01 22:49:53,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\User1,Logon,Logon,3793,lsass.exe,System Check,3.33290505126889,142,0.1,Medium,1,normal
2026-04-01 22:49:54,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,6590,powershell.exe,System Check,1.547686546299762,56,0.1,Medium,1,normal
2026-04-01 22:49:55,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\User1,Logon,Logon,9841,powershell.exe,System Check,1.5992764906849228,109,0.1,Medium,1,normal
2026-04-01 22:49:56,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,3450,services.exe,System Check,0.7529726171800044,197,0.1,Medium,1,normal
2026-04-01 22:49:57,4624,Information,Security,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,2748,svchost.exe,System Check,0.7617131690640414,47,0.1,Medium,1,normal
2026-04-01 22:49:58,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,1020,powershell.exe,System Check,2.823388975541948,176,0.1,Medium,1,normal
2026-04-01 22:49:59,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,1474,services.exe,System Check,0.9133547656525941,111,0.1,Medium,1,normal
2026-04-01 22:50:00,4624,Information,Security,WIN-SOC-PROD-01,NT AUTHORITY\SYSTEM,Logon,Logon,3984,services.exe,System Check,3.298922392607141,97,0.1,Medium,1,normal
2026-04-01 22:50:01,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,9256,powershell.exe,System Check,3.057117115820033,114,0.1,Medium,1,normal
2026-04-01 22:50:02,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,2119,explorer.exe,System Check,3.735989377695928,151,0.1,Medium,1,normal
2026-04-01 22:50:03,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,2440,services.exe,System Check,3.394012871701195,138,0.1,Medium,1,normal
