timestamp,event_id,level,source,computer,user,opcode,task_category,process_id,process_name,detail,cpu_usage,mem_usage,network_io,integrity_level,is_signed,label
2026-03-27 22:49:11,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,8462,powershell.exe,System Check,1.433494330772923,64,0.1,Medium,1,normal
2026-03-27 22:49:12,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,2564,lsass.exe,System Check,0.6924066241843794,113,0.1,Medium,1,normal
2026-03-27 22:49:13,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,7995,svchost.exe,System Check,3.2389675199132815,60,0.1,Medium,1,normal
2026-03-27 22:49:14,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,5054,services.exe,System Check,0.5306702571549348,97,0.1,Medium,1,normal
2026-03-27 22:49:15,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,2102,powershell.exe,System Check,2.4478452560572888,87,0.1,Medium,1,normal
2026-03-27 22:49:16,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,1766,services.exe,System Check,0.680915530038335,90,0.1,Medium,1,normal
2026-03-27 22:49:17,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\User1,Logon,Logon,3444,powershell.exe,System Check,0.6857470579691085,48,0.1,Medium,1,normal
2026-03-27 22:49:18,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Admin,Logon,Logon,673,services.exe,System Check,1.7302387312098115,152,0.1,Medium,1,normal
2026-03-27 22:49:19,4624,Information,Security,WIN-SOC-PROD-02,NT AUTHORITY\SYSTEM,Logon,Logon,1850,services.exe,System Check,2.8028027250690952,183,0.1,Medium,1,normal
2026-03-27 22:49:20,4624,Information,Security,WIN-SOC-PROD-02,WIN-SOC\Dev-01,Logon,Logon,9273,powershell.exe,System Check,2.1004112164013593,85,0.1,Medium,1,normal
2026-03-27 22:49:21,4624,Information,Security,WIN-SOC-PROD-01,WIN-SOC\Dev-01,Logon,Logon,5196,explorer.exe,System Check,1.8329982938885998,189,0.1,Medium,1,normal
